@relation 'SlashDot_Data-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,6,7,8,9,5-weka.filters.supervised.instance.SpreadSubsample-M10.0-X0.0-S1'

@attribute 'Adamic Adar' numeric
@attribute 'Association Strength' numeric
@attribute 'Common Neighbors' numeric
@attribute Jaccard numeric
@attribute 'Min Overlap' numeric
@attribute NMeasure numeric
@attribute 'Resource Allocation' numeric
@attribute 'Rooted PageRank' numeric
@attribute Labels {'Not Form',Form}

@data
0.240449,0.015152,1,0.015152,1,0.021425,0.015625,0.005264,'Not Form'
0.220105,0.001225,1,0.015152,0.0625,0.026458,0.010638,0.001999,'Not Form'
0.318929,0.333333,1,0.333333,1,0.447214,0.043478,0.020833,'Not Form'
0.230908,0.142857,1,0.142857,1,0.2,0.013158,0.005398,'Not Form'
0.258318,0.333333,1,0.333333,1,0.447214,0.020833,0.009751,'Not Form'
0.2245,0.035714,1,0.035714,1,0.050475,0.011628,0.004519,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000343,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000348,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.00025,'Not Form'
0.133353,0.001667,1,0.009524,0.166667,0.014117,0.000554,0.000683,'Not Form'
0.216679,0.004545,1,0.032258,0.1,0.058521,0.009901,0.002046,'Not Form'
0.262697,0.000737,1,0.012346,0.043478,0.022333,0.022222,0.001213,'Not Form'
0.133353,0.055556,1,0.055556,1,0.078446,0.000554,0.000351,'Not Form'
0.234594,0.066667,1,0.066667,1,0.094072,0.014085,0.004548,'Not Form'
0.133353,0.007407,1,0.043478,0.111111,0.080845,0.000554,0.000285,'Not Form'
0.209614,0.003472,1,0.023256,0.125,0.038348,0.008475,0.001928,'Not Form'
0.480898,0.083333,1,0.083333,1,0.117444,0.125,0.051572,'Not Form'
0.210751,0.071429,1,0.125,0.5,0.194257,0.008696,0.002338,'Not Form'
0.19879,0.015152,1,0.041667,0.333333,0.063693,0.006536,0.002674,'Not Form'
0.339623,0.055556,1,0.1,0.5,0.153393,0.052632,0.009288,'Not Form'
0.187864,0.035714,1,0.035714,1,0.050475,0.004878,0.002871,'Not Form'
0.480898,0.006211,1,0.034483,0.142857,0.058824,0.125,0.008892,'Not Form'
0.133353,0.166667,1,0.166667,1,0.232495,0.000554,0.000215,'Not Form'
0.133353,0.018519,1,0.05,0.333333,0.077498,0.000554,0.000255,'Not Form'
0.360674,0.125,1,0.125,1,0.175412,0.0625,0.026579,'Not Form'
0.191164,0.018868,1,0.018868,1,0.026679,0.005348,0.004022,'Not Form'
0.133353,0.083333,1,0.166667,0.333333,0.282843,0.000554,0.000218,'Not Form'
0.133353,0.003876,1,0.020833,0.166667,0.032573,0.000554,0.000422,'Not Form'
0.133353,0.083333,1,0.083333,1,0.117444,0.000554,0.000366,'Not Form'
0.17874,0.000473,1,0.010417,0.030303,0.01964,0.003717,0.001377,'Not Form'
0.208159,0.008333,1,0.045455,0.125,0.083189,0.008197,0.001445,'Not Form'
0.133353,0.027778,1,0.052632,0.5,0.078087,0.000554,0.000452,'Not Form'
0.213578,0.001202,1,0.017544,0.038462,0.0343,0.009259,0.000658,'Not Form'
0.234594,0.003049,1,0.006061,0.5,0.008623,0.014085,0.010657,'Not Form'
0.352956,0.000485,1,0.008197,0.05,0.013478,0.058824,0.001887,'Not Form'
0.238683,0.0125,1,0.058824,0.125,0.110432,0.015152,0.001052,'Not Form'
0.236994,0.005051,1,0.014706,0.333333,0.021405,0.014706,0.002474,'Not Form'
0.133353,0.02381,1,0.083333,0.166667,0.153393,0.000554,0.000239,'Not Form'
0.243257,0.000164,1,0.005682,0.021277,0.01023,0.016393,0.001939,'Not Form'
0.133353,0.001563,1,0.019608,0.05,0.037477,0.000554,0.000671,'Not Form'
0.286,0.007576,1,0.014925,0.5,0.021418,0.030303,0.027515,'Not Form'
0.254335,0.004505,1,0.008929,0.5,0.012739,0.019608,0.006521,'Not Form'
0.25069,0.071429,1,0.071429,1,0.100759,0.018519,0.006367,'Not Form'
0.186198,0.001242,1,0.017544,0.043478,0.033768,0.004651,0.001403,'Not Form'
0.208878,0.043478,1,0.043478,1,0.06143,0.008333,0.004153,'Not Form'
0.178504,0.03125,1,0.03125,1,0.044173,0.00369,0.001826,'Not Form'
0.310667,0.000126,1,0.004132,0.025641,0.006809,0.04,0.003085,'Not Form'
0.133353,0.111111,1,0.111111,1,0.156174,0.000554,0.000287,'Not Form'
0.187864,0.030303,1,0.030303,1,0.042835,0.004878,0.003128,'Not Form'
0.187864,0.016667,1,0.045455,0.333333,0.069928,0.004878,0.001512,'Not Form'
0.133353,0.005848,1,0.005848,1,0.00827,0.000554,0.001583,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.000229,'Not Form'
0.246279,0.015152,1,0.0625,0.166667,0.112867,0.017241,0.003043,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.208516,0.005747,1,0.011364,0.5,0.016251,0.008264,0.003371,'Not Form'
0.133353,0.003333,1,0.025641,0.1,0.044721,0.000554,0.000284,'Not Form'
0.133353,0.125,1,0.125,1,0.175412,0.000554,0.000209,'Not Form'
0.300102,0.000288,1,0.007692,0.027027,0.013999,0.035714,0.001509,'Not Form'
0.133353,0.018519,1,0.05,0.333333,0.077498,0.000554,0.000407,'Not Form'
0.19449,0.2,1,0.2,1,0.27735,0.005848,0.00202,'Not Form'
0.291207,0.071429,1,0.071429,1,0.100759,0.032258,0.021355,'Not Form'
0.209243,0.000255,1,0.007143,0.026316,0.012882,0.008403,0.001276,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.000247,'Not Form'
0.133353,0.001832,1,0.019231,0.071429,0.034129,0.000554,0.000376,'Not Form'
0.133353,0.166667,1,0.166667,1,0.232495,0.000554,0.000281,'Not Form'
0.133353,0.012346,1,0.012346,1,0.017458,0.000554,0.000825,'Not Form'
0.197527,0.00198,1,0.009524,0.2,0.013985,0.006329,0.001227,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000265,'Not Form'
0.133353,0.045455,1,0.083333,0.5,0.126491,0.000554,0.000463,'Not Form'
0.133353,0.25,1,0.333333,0.5,0.5,0.000554,0.000333,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000246,'Not Form'
0.339623,0.009091,1,0.017857,0.5,0.025696,0.052632,0.016267,'Not Form'
0.133353,0.111111,1,0.2,0.333333,0.333333,0.000554,0.000226,'Not Form'
0.244239,0.016667,1,0.032258,0.5,0.047036,0.016667,0.006967,'Not Form'
0.203253,0.001333,1,0.007692,0.166667,0.011301,0.007299,0.002938,'Not Form'
0.186359,0.003759,1,0.007463,0.5,0.010632,0.004673,0.003245,'Not Form'
0.208516,0.00073,1,0.006849,0.1,0.010295,0.008264,0.00416,'Not Form'
0.225692,0.0033,1,0.009709,0.333333,0.013996,0.011905,0.004945,'Not Form'
0.133353,0.012987,1,0.058824,0.142857,0.108465,0.000554,0.000094,'Not Form'
0.15839,0.066667,1,0.066667,1,0.094072,0.001812,0.000741,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.058824,1,0.058824,1,0.083045,0.000554,0.000373,'Not Form'
0.133353,0.071429,1,0.125,0.5,0.194257,0.000554,0.000201,'Not Form'
0.133353,0.00198,1,0.009524,0.2,0.013985,0.000554,0.000618,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.238683,1,1,1,1,1,0.015152,0.010444,'Not Form'
0.186198,0.166667,1,0.166667,1,0.232495,0.004651,0.002266,'Not Form'
0.239556,0.005495,1,0.005495,1,0.00777,0.015385,0.011706,'Not Form'
0.258318,0.066667,1,0.142857,0.333333,0.242536,0.020833,0.004259,'Not Form'
0.133353,0.166667,1,0.166667,1,0.232495,0.000554,0.00021,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000259,'Not Form'
0.15839,0.005814,1,0.011494,0.5,0.01644,0.001812,0.001655,'Not Form'
0.15839,0.015385,1,0.058824,0.2,0.101535,0.001812,0.000642,'Not Form'
0.133353,0.125,1,0.125,1,0.175412,0.000554,0.00046,'Not Form'
0.17874,0.001351,1,0.006579,0.2,0.00955,0.003717,0.004471,'Not Form'
0.133353,0.142857,1,0.142857,1,0.2,0.000554,0.00021,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000257,'Not Form'
0.133353,0.009901,1,0.009901,1,0.014001,0.000554,0.000779,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000237,'Not Form'
0.17874,0.003663,1,0.010753,0.333333,0.015532,0.003717,0.003257,'Not Form'
0.133353,0.018868,1,0.018868,1,0.026679,0.000554,0.000444,'Not Form'
0.217147,0.015873,1,0.066667,0.142857,0.124035,0.01,0.001487,'Not Form'
0.249543,0.001225,1,0.015152,0.0625,0.026458,0.018182,0.000878,'Not Form'
0.323515,0.028571,1,0.028571,1,0.04039,0.045455,0.021077,'Not Form'
0.219593,0.011765,1,0.011765,1,0.016637,0.010526,0.008279,'Not Form'
0.193194,0.005051,1,0.035714,0.090909,0.06704,0.00565,0.000618,'Not Form'
0.216679,0.015152,1,0.029412,0.5,0.042776,0.009901,0.002983,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.000237,'Not Form'
0.294014,0.038462,1,0.071429,0.5,0.107521,0.033333,0.014721,'Not Form'
0.133353,0.066667,1,0.066667,1,0.094072,0.000554,0.000321,'Not Form'
0.133353,0.125,1,0.2,0.5,0.316228,0.000554,0.000174,'Not Form'
0.15839,0.027778,1,0.071429,0.333333,0.114332,0.001812,0.000439,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000315,'Not Form'
0.199311,0.5,1,0.5,1,0.632456,0.006623,0.003794,'Not Form'
0.306928,0.003378,1,0.022727,0.125,0.037359,0.038462,0.002077,'Not Form'
0.199311,0.003521,1,0.013514,0.25,0.019887,0.006623,0.002625,'Not Form'
0.215313,0.333333,1,0.333333,1,0.447214,0.009615,0.00453,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.007752,1,0.022222,0.333333,0.032809,0.000554,0.000472,'Not Form'
0.204484,0.000581,1,0.004505,0.125,0.006573,0.007519,0.002841,'Not Form'
0.133353,0.000343,1,0.007299,0.038462,0.0123,0.000554,0.001336,'Not Form'
0.303413,0.006329,1,0.0125,0.5,0.017896,0.037037,0.011149,'Not Form'
0.426389,0.006667,2,0.031746,0.4,0.046978,0.018987,0.003634,'Not Form'
0.378923,0.018182,1,0.066667,0.2,0.117041,0.071429,0.006213,'Not Form'
0.133353,0.02381,1,0.045455,0.5,0.06704,0.000554,0.000319,'Not Form'
0.133353,0.003676,1,0.03125,0.0625,0.060578,0.000554,0.000638,'Not Form'
0.201215,0.000527,1,0.00361,0.142857,0.005217,0.006944,0.007699,'Not Form'
0.190394,0.034483,1,0.034483,1,0.048737,0.005236,0.001862,'Not Form'
0.235377,0.007246,1,0.020833,0.333333,0.030679,0.014286,0.002642,'Not Form'
0.232338,0.055556,1,0.055556,1,0.078446,0.013514,0.00485,'Not Form'
0.133353,0.030303,1,0.076923,0.333333,0.124035,0.000554,0.000122,'Not Form'
0.209988,0.052632,1,0.052632,1,0.074329,0.008547,0.00619,'Not Form'
0.230908,0.333333,1,0.333333,1,0.447214,0.013158,0.010892,'Not Form'
0.513898,0.002179,1,0.016949,0.111111,0.027308,0.142857,0.004023,'Not Form'
0.15839,0.000211,1,0.007143,0.018182,0.013854,0.001812,0.000918,'Not Form'
0.45512,0.052632,1,0.052632,1,0.074329,0.111111,0.037056,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000262,'Not Form'
0.133353,0.071429,1,0.071429,1,0.100759,0.000554,0.000433,'Not Form'
0.286,0.006944,1,0.041667,0.111111,0.077037,0.030303,0.002498,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.076923,1,0.076923,1,0.108465,0.000554,0.000202,'Not Form'
0.23783,0.000316,1,0.00885,0.020833,0.017329,0.014925,0.000942,'Not Form'
0.193405,0.066667,1,0.142857,0.333333,0.242536,0.005682,0.001842,'Not Form'
0.306928,0.000538,1,0.005128,0.1,0.007592,0.038462,0.005243,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.240449,0.5,1,0.5,1,0.632456,0.015625,0.009107,'Not Form'
0.15839,0.008333,1,0.008333,1,0.011785,0.001812,0.002953,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000285,'Not Form'
0.209988,0.019231,1,0.037037,0.5,0.054233,0.008547,0.001863,'Not Form'
0.133353,0.001724,1,0.020833,0.05,0.040145,0.000554,0.000469,'Not Form'
0.242299,0.02381,1,0.083333,0.166667,0.153393,0.016129,0.001907,'Not Form'
0.133353,0.125,1,0.2,0.5,0.316228,0.000554,0.000277,'Not Form'
0.214871,0.333333,1,0.333333,1,0.447214,0.009524,0.003938,'Not Form'
0.216679,0.25,1,0.25,1,0.342997,0.009901,0.003821,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.215313,0.00125,1,0.009346,0.125,0.014097,0.009615,0.001839,'Not Form'
0.236994,0.018182,1,0.018182,1,0.025709,0.014706,0.011971,'Not Form'
0.371967,0.000123,2,0.001103,0.222222,0.001566,0.011071,0.010569,'Not Form'
0.203253,0.071429,1,0.071429,1,0.100759,0.007299,0.002374,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.000225,'Not Form'
0.133353,0.007463,1,0.007463,1,0.010554,0.000554,0.001593,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000328,'Not Form'
0.214871,0.002841,1,0.010989,0.25,0.016054,0.009524,0.004972,'Not Form'
0.133353,0.000631,1,0.004878,0.125,0.007137,0.000554,0.004543,'Not Form'
0.230908,0.047619,1,0.111111,0.333333,0.185695,0.013158,0.002602,'Not Form'
0.181642,0.000188,1,0.005556,0.027027,0.009512,0.004065,0.000743,'Not Form'
0.133353,0.011905,1,0.023256,0.5,0.033634,0.000554,0.000317,'Not Form'
0.228862,1,1,1,1,1,0.012658,0.008373,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000253,'Not Form'
0.189279,0.003247,1,0.026316,0.090909,0.04701,0.005076,0.000752,'Not Form'
0.258318,0.005128,1,0.037037,0.076923,0.071247,0.020833,0.001878,'Not Form'
0.57106,0.010204,2,0.020408,1,0.028855,0.069028,0.011494,'Not Form'
0.193405,0.0625,1,0.0625,1,0.088216,0.005682,0.005106,'Not Form'
0.25069,0.003846,1,0.03125,0.076923,0.059287,0.018519,0.001326,'Not Form'
0.133353,0.000797,1,0.014286,0.030303,0.028099,0.000554,0.000694,'Not Form'
0.133353,0.142857,1,0.142857,1,0.2,0.000554,0.000212,'Not Form'
0.15839,0.005051,1,0.014706,0.333333,0.021405,0.001812,0.000469,'Not Form'
0.15839,0.002809,1,0.01087,0.25,0.015874,0.001812,0.001265,'Not Form'
0.133353,0.000618,1,0.010309,0.047619,0.017719,0.000554,0.001332,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.466267,0.011111,2,0.051282,0.4,0.07782,0.028536,0.00246,'Not Form'
0.476862,0.000467,2,0.008621,0.1,0.01316,0.030282,0.003135,'Not Form'
0.133353,0.025641,1,0.066667,0.333333,0.106,0.000554,0.000224,'Not Form'
0.328459,0.005051,1,0.014706,0.333333,0.021405,0.047619,0.006954,'Not Form'
0.218593,0.00034,1,0.008475,0.028571,0.015541,0.010309,0.001469,'Not Form'
0.133353,0.142857,1,0.142857,1,0.2,0.000554,0.000211,'Not Form'
0.205769,0.02381,1,0.02381,1,0.033662,0.007752,0.002708,'Not Form'
0.248425,0.016949,1,0.016949,1,0.023966,0.017857,0.005452,'Not Form'
0.133353,0.083333,1,0.083333,1,0.117444,0.000554,0.000273,'Not Form'
0.133353,0.166667,1,0.166667,1,0.232495,0.000554,0.000223,'Not Form'
0.133353,0.041667,1,0.076923,0.5,0.116248,0.000554,0.00036,'Not Form'
0.25069,0.000976,1,0.015385,0.04,0.02945,0.018519,0.001311,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.339623,0.002481,1,0.023256,0.076923,0.04207,0.052632,0.002476,'Not Form'
0.244239,0.001175,1,0.016949,0.043478,0.032461,0.016667,0.001337,'Not Form'
0.323515,0.003289,1,0.012658,0.25,0.018582,0.045455,0.004012,'Not Form'
0.208159,0.015152,1,0.015152,1,0.021425,0.008197,0.003021,'Not Form'
0.17874,0.076923,1,0.076923,1,0.108465,0.003717,0.001083,'Not Form'
0.199049,0.004202,1,0.033333,0.071429,0.064216,0.006579,0.000559,'Not Form'
0.208516,0.002915,1,0.018182,0.142857,0.028571,0.008264,0.003468,'Not Form'
0.276938,0.011111,1,0.05,0.166667,0.087538,0.027027,0.002213,'Not Form'
0.196084,0.001855,1,0.012048,0.142857,0.018291,0.006098,0.001172,'Not Form'
0.214434,0.111111,1,0.2,0.333333,0.333333,0.009434,0.002782,'Not Form'
0.230908,0.5,1,0.5,1,0.632456,0.013158,0.00806,'Not Form'
0.196319,0.007299,1,0.007299,1,0.010322,0.006135,0.005666,'Not Form'
0.296974,1,1,1,1,1,0.034483,0.026318,'Not Form'
0.186198,0.003676,1,0.02439,0.125,0.040489,0.004651,0.000676,'Not Form'
0.360674,0.013333,1,0.037037,0.333333,0.056166,0.0625,0.025499,'Not Form'
0.212335,0.047619,1,0.111111,0.333333,0.185695,0.009009,0.001799,'Not Form'
0.208159,0.002119,1,0.015152,0.125,0.023752,0.008197,0.002711,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.342231,0.00049,2,0.008621,0.105263,0.013104,0.008887,0.002103,'Not Form'
0.234594,0.166667,1,0.25,0.5,0.392232,0.014085,0.004276,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.274908,0.007813,1,0.028571,0.25,0.043853,0.026316,0.002057,'Not Form'
0.133353,0.0625,1,0.111111,0.5,0.171499,0.000554,0.000205,'Not Form'
0.374607,0.001576,2,0.027778,0.074074,0.052182,0.011616,0.00116,'Not Form'
0.187864,0.030303,1,0.030303,1,0.042835,0.004878,0.004477,'Not Form'
0.345976,0.041667,1,0.111111,0.25,0.196116,0.055556,0.009814,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.011905,1,0.033333,0.333333,0.05022,0.000554,0.000157,'Not Form'
0.133353,0.05,1,0.125,0.25,0.220863,0.000554,0.000129,'Not Form'
0.133353,0.015625,1,0.030303,0.5,0.044108,0.000554,0.000348,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.208516,0.003135,1,0.025641,0.090909,0.045596,0.008264,0.001854,'Not Form'
0.133353,0.125,1,0.2,0.5,0.316228,0.000554,0.000201,'Not Form'
0.188918,0.015385,1,0.015385,1,0.021755,0.005025,0.001855,'Not Form'
0.286,0.013333,1,0.052632,0.2,0.089443,0.030303,0.00261,'Not Form'
0.267546,0.001462,1,0.005747,0.25,0.008268,0.02381,0.005722,'Not Form'
0.218104,0.001277,1,0.010526,0.111111,0.016169,0.010204,0.003107,'Not Form'
0.133353,0.002632,1,0.010204,0.25,0.014873,0.000554,0.000849,'Not Form'
0.223347,1,1,1,1,1,0.011364,0.008052,'Not Form'
0.17874,0.002525,1,0.022727,0.083333,0.040275,0.003717,0.000672,'Not Form'
0.133353,0.2,1,0.2,1,0.27735,0.000554,0.000328,'Not Form'
0.264257,0.028571,1,0.028571,1,0.04039,0.022727,0.013268,'Not Form'
0.17874,0.003333,1,0.012821,0.25,0.018829,0.003717,0.00157,'Not Form'
0.229531,0.055556,1,0.1,0.5,0.153393,0.012821,0.003819,'Not Form'
0.201215,0.021277,1,0.021277,1,0.030083,0.006944,0.002454,'Not Form'
0.133353,0.125,1,0.2,0.5,0.316228,0.000554,0.000183,'Not Form'
0.310667,0.001211,1,0.013889,0.071429,0.023322,0.04,0.00175,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.000226,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.000233,'Not Form'
0.291207,0.00369,1,0.00369,1,0.005218,0.032258,0.01957,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.002358,1,0.009174,0.25,0.013332,0.000554,0.001118,'Not Form'
0.310667,0.009259,1,0.018182,0.5,0.026171,0.04,0.015082,'Not Form'
0.243257,0.002551,1,0.02439,0.071429,0.045175,0.016393,0.00147,'Not Form'
0.15839,0.333333,1,0.333333,1,0.447214,0.001812,0.000636,'Not Form'
0.352956,0.000105,1,0.005076,0.012048,0.009972,0.058824,0.001189,'Not Form'
0.248425,0.011628,1,0.011628,1,0.016443,0.017857,0.006629,'Not Form'
0.133353,0.003597,1,0.007143,0.5,0.010173,0.000554,0.001144,'Not Form'
0.133353,0.25,1,0.333333,0.5,0.5,0.000554,0.000225,'Not Form'
0.352956,0.025,1,0.047619,0.5,0.07036,0.058824,0.014688,'Not Form'
0.133353,0.020833,1,0.076923,0.166667,0.141421,0.000554,0.000329,'Not Form'
0.208878,0.003226,1,0.025,0.1,0.043417,0.008333,0.000997,'Not Form'
0.207112,0.003125,1,0.02439,0.1,0.042182,0.008,0.001076,'Not Form'
0.133353,0.25,1,0.333333,0.5,0.5,0.000554,0.00025,'Not Form'
0.212335,0.0125,1,0.05,0.2,0.084365,0.009009,0.001066,'Not Form'
0.314658,0.001333,1,0.015625,0.066667,0.027091,0.041667,0.001759,'Not Form'
0.133353,0.0625,1,0.142857,0.25,0.25,0.000554,0.000156,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.000245,'Not Form'
0.186198,0.003571,1,0.030303,0.071429,0.057928,0.004651,0.000735,'Not Form'
0.2245,0.043478,1,0.043478,1,0.06143,0.011628,0.007509,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.000238,'Not Form'
0.133353,0.166667,1,0.166667,1,0.232495,0.000554,0.000361,'Not Form'
0.133353,0.045455,1,0.083333,0.5,0.126491,0.000554,0.000336,'Not Form'
0.189098,0.006667,1,0.041667,0.1,0.078446,0.005051,0.000684,'Not Form'
0.271085,0.001266,1,0.006173,0.2,0.008946,0.025,0.004261,'Not Form'
0.225692,0.01,1,0.052632,0.1,0.1,0.011905,0.002242,'Not Form'
0.133353,0.25,1,0.25,1,0.342997,0.000554,0.00036,'Not Form'
0.215313,1,1,1,1,1,0.009615,0.006663,'Not Form'
0.204172,0.0033,1,0.009709,0.333333,0.013996,0.007463,0.005234,'Not Form'
0.133353,0.2,1,0.2,1,0.27735,0.000554,0.000286,'Not Form'
0.352956,0.000598,1,0.006173,0.090909,0.00928,0.058824,0.005878,'Not Form'
0.314658,0.035714,1,0.1,0.25,0.175412,0.041667,0.006598,'Not Form'
0.200112,0.013889,1,0.047619,0.25,0.076696,0.006757,0.001256,'Not Form'
0.133353,0.003378,1,0.012987,0.25,0.019083,0.000554,0.001204,'Not Form'
0.232338,0.043478,1,0.043478,1,0.06143,0.013514,0.007655,'Not Form'
0.199311,0.1,1,0.166667,0.5,0.262613,0.006623,0.003282,'Not Form'
0.133353,0.333333,1,0.333333,1,0.447214,0.000554,0.00024,'Not Form'
0.243257,1,1,1,1,1,0.016393,0.010132,'Not Form'
0.133353,0.027027,1,0.027027,1,0.038208,0.000554,0.000417,'Not Form'
0.267546,0.071429,1,0.071429,1,0.100759,0.02381,0.009754,'Not Form'
0.133353,0.008,1,0.034483,0.2,0.05547,0.000554,0.000372,'Not Form'
0.19449,0.017857,1,0.017857,1,0.02525,0.005848,0.004866,'Not Form'
0.133353,0.066667,1,0.066667,1,0.094072,0.000554,0.000497,'Not Form'
0.17874,0.002849,1,0.025641,0.076923,0.047193,0.003717,0.001495,'Not Form'
0.133353,0.5,1,0.5,1,0.632456,0.000554,0.000271,'Not Form'
0.133353,0.125,1,0.125,1,0.175412,0.000554,0.000414,'Not Form'
0.421863,0.003546,2,0.035088,0.166667,0.058309,0.018791,0.001711,'Not Form'
0.209988,0.019608,1,0.052632,0.333333,0.081923,0.008547,0.001382,'Not Form'
0.133353,0.03125,1,0.058824,0.5,0.087706,0.000554,0.000517,'Not Form'
0.232338,0.010417,1,0.052632,0.125,0.098058,0.013514,0.00123,'Not Form'
0.191164,0.008929,1,0.008929,1,0.012626,0.005348,0.006717,'Not Form'
0.333808,0.047619,1,0.111111,0.333333,0.185695,0.05,0.008949,'Not Form'
0.133353,0.003759,1,0.03125,0.071429,0.059922,0.000554,0.000166,'Not Form'
0.228862,0.001773,1,0.010101,0.166667,0.015014,0.012658,0.003622,'Not Form'
0.133353,0.1,1,0.166667,0.5,0.262613,0.000554,0.000308,'Not Form'
0.233075,0.013889,1,0.013889,1,0.01964,0.013699,0.006685,'Not Form'
0.15839,0.002331,1,0.020408,0.090909,0.0349,0.001812,0.001054,'Not Form'
0.133353,0.02381,1,0.045455,0.5,0.06704,0.000554,0.000426,'Not Form'
0.133353,0.25,1,0.333333,0.5,0.5,0.000554,0.000265,'Not Form'
0.229531,0.009091,1,0.009091,1,0.012856,0.012821,0.004245,'Not Form'
0.19449,0.066667,1,0.142857,0.333333,0.242536,0.005848,0.00163,'Not Form'
0.310667,0.166667,1,0.166667,1,0.232495,0.04,0.017605,'Not Form'
0.15839,0.000785,1,0.009091,0.076923,0.014305,0.001812,0.001274,'Not Form'
0.240449,0.000373,1,0.006993,0.045455,0.011408,0.015625,0.002951,'Not Form'
0.221151,0.076923,1,0.076923,1,0.108465,0.01087,0.004155,'Not Form'
0.234594,0.001026,1,0.015873,0.04,0.030528,0.014085,0.001103,'Not Form'
0.133353,0.008929,1,0.032258,0.25,0.05,0.000554,0.000104,'Not Form'
0.199049,0.055556,1,0.055556,1,0.078446,0.006579,0.002225,'Not Form'
0.389871,0.006667,1,0.013158,0.5,0.018849,0.076923,0.034485,'Not Form'
0.223347,0.010753,1,0.030303,0.333333,0.045408,0.011364,0.003795,'Not Form'
0.238683,0.000611,1,0.007692,0.071429,0.012002,0.015152,0.003153,'Not Form'
0.345976,0.05,1,0.05,1,0.070622,0.055556,0.020169,'Not Form'
0.133353,0.25,1,0.333333,0.5,0.5,0.000554,0.000213,'Not Form'
0.15839,0.008621,1,0.016949,0.5,0.024369,0.001812,0.002168,'Not Form'
0.202656,0.014286,1,0.027778,0.5,0.04034,0.007194,0.002048,'Not Form'
0.186198,0.003922,1,0.018182,0.2,0.027597,0.004651,0.001437,'Not Form'
0.133353,0.071429,1,0.071429,1,0.100759,0.000554,0.000344,'Not Form'
0.133353,0.0625,1,0.111111,0.5,0.171499,0.000554,0.000266,'Not Form'
0.133353,1,1,1,1,1,0.000554,0.000319,'Not Form'
0.133353,0.25,1,0.333333,0.5,0.5,0.000554,0.000261,'Not Form'
0.133353,0.083333,1,0.166667,0.333333,0.282843,0.000554,0.000272,'Not Form'
0.193194,0.02,1,0.02,1,0.028279,0.00565,0.002693,'Not Form'
1.442695,0.004167,1,0.022222,0.166667,0.034964,0.5,0.025369,'Not Form'
0.189279,0.00463,1,0.013514,0.333333,0.019625,0.005076,0.001009,'Not Form'
0.133353,0.125,1,0.125,1,0.175412,0.000554,0.000339,'Not Form'
0.133353,0.011494,1,0.011494,1,0.016254,0.000554,0.00144,'Not Form'
