@relation 'UC-Irvine_Data-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,6,7,8,9,5-weka.filters.supervised.instance.SpreadSubsample-M60.0-X0.0-S1'

@attribute 'Adamic Adar' numeric
@attribute 'Association Strength' numeric
@attribute 'Common Neighbors' numeric
@attribute Jaccard numeric
@attribute 'Min Overlap' numeric
@attribute NMeasure numeric
@attribute 'Resource Allocation' numeric
@attribute 'Rooted PageRank' numeric
@attribute Labels {'Not Form',Form}

@data
1.213056,0.003292,5,0.066667,0.16129,0.121951,0.088483,0.003138,'Not Form'
0.193194,0.066667,1,0.142857,0.333333,0.242536,0.00565,0.000709,'Not Form'
1.522256,0.004721,6,0.090909,0.193548,0.165082,0.144985,0.003212,'Not Form'
0.196319,0.045455,1,0.045455,1,0.064216,0.006135,0.002588,'Not Form'
1.451182,0.009972,7,0.152174,0.269231,0.264104,0.058729,0.002116,'Not Form'
0.221687,0.003106,1,0.019231,0.142857,0.030394,0.010989,0.002672,'Not Form'
0.310667,0.000845,1,0.009709,0.076923,0.015385,0.04,0.004121,'Not Form'
0.454401,0.05,2,0.181818,0.4,0.299813,0.026931,0.001828,'Not Form'
0.389277,0.012195,2,0.046512,0.5,0.06866,0.011747,0.002341,'Not Form'
0.198278,0.000762,1,0.005848,0.125,0.008613,0.006452,0.006287,'Not Form'
0.552396,0.005435,2,0.038462,0.25,0.060578,0.053997,0.002982,'Not Form'
1.32797,0.004095,5,0.076923,0.151515,0.142624,0.142233,0.002923,'Not Form'
0.196084,0.005,1,0.03125,0.125,0.053877,0.006098,0.001378,'Not Form'
0.187017,0.041667,1,0.1,0.333333,0.165521,0.004762,0.001064,'Not Form'
0.625015,0.0125,2,0.083333,0.2,0.149906,0.082258,0.004459,'Not Form'
0.193619,1,1,1,1,1,0.005714,0.002104,'Not Form'
0.366183,0.0125,2,0.083333,0.2,0.149906,0.008509,0.001049,'Not Form'
0.198278,0.002525,1,0.022727,0.083333,0.040275,0.006452,0.002083,'Not Form'
0.185718,0.022727,1,0.071429,0.25,0.120824,0.004587,0.000849,'Not Form'
0.694245,0.011538,3,0.1,0.230769,0.177861,0.040493,0.001709,'Not Form'
2.148509,0.002078,9,0.072581,0.157895,0.133978,0.165086,0.003653,'Not Form'
0.291207,0.05,1,0.125,0.25,0.220863,0.032258,0.003286,'Not Form'
0.8223,0.006993,4,0.090909,0.181818,0.166091,0.035159,0.001988,'Not Form'
0.739031,0.001586,3,0.033708,0.096774,0.062004,0.058181,0.002764,'Not Form'
0.19585,0.125,1,0.125,1,0.175412,0.006061,0.001646,'Not Form'
0.352956,0.001721,1,0.011236,0.142857,0.016978,0.058824,0.01072,'Not Form'
0.938219,0.001083,3,0.016949,0.176471,0.025888,0.134453,0.006623,'Not Form'
0.303413,0.007937,1,0.022727,0.333333,0.033586,0.037037,0.008377,'Not Form'
0.196319,0.015873,1,0.043478,0.333333,0.066667,0.006135,0.001982,'Not Form'
0.841526,0.012987,4,0.114286,0.363636,0.18804,0.037818,0.001819,'Not Form'
0.480705,0.003584,2,0.028986,0.222222,0.045147,0.032984,0.003411,'Not Form'
0.193619,0.007353,1,0.041667,0.125,0.075271,0.005714,0.001518,'Not Form'
0.43656,0.00207,2,0.030769,0.095238,0.055934,0.022944,0.003493,'Not Form'
0.246279,0.006667,1,0.033333,0.166667,0.055007,0.017241,0.002491,'Not Form'
0.442517,0.005291,2,0.033898,0.285714,0.051944,0.023118,0.004937,'Not Form'
1.256314,0.001095,5,0.037594,0.090909,0.071017,0.105767,0.004226,'Not Form'
0.395707,0.006803,2,0.060606,0.142857,0.112066,0.013134,0.001656,'Not Form'
0.19585,0.001307,1,0.015385,0.066667,0.026603,0.006061,0.002845,'Not Form'
0.198278,0.007937,1,0.022727,0.333333,0.033586,0.006452,0.004116,'Not Form'
0.383336,0.003185,2,0.012579,0.5,0.01801,0.010897,0.007291,'Not Form'
0.2245,0.055556,1,0.125,0.333333,0.210819,0.011628,0.001736,'Not Form'
0.457451,0.02,2,0.086957,0.4,0.137199,0.028377,0.002564,'Not Form'
1.020014,0.000932,4,0.027211,0.105263,0.04745,0.08704,0.004018,'Not Form'
0.569917,0.002688,2,0.020202,0.25,0.030301,0.070903,0.004858,'Not Form'
0.624792,0.004202,3,0.057692,0.142857,0.106166,0.025335,0.00215,'Not Form'
0.196084,0.001712,1,0.0125,0.125,0.019257,0.006098,0.003279,'Not Form'
0.403249,0.002273,2,0.032258,0.1,0.058521,0.015158,0.00173,'Not Form'
0.220624,0.002778,1,0.02439,0.083333,0.043769,0.010753,0.001645,'Not Form'
0.352956,0.047619,1,0.111111,0.333333,0.185695,0.058824,0.007332,'Not Form'
0.392151,0.031746,2,0.090909,0.666667,0.133333,0.012461,0.001982,'Not Form'
0.201783,0.004065,1,0.021739,0.166667,0.034129,0.007042,0.001576,'Not Form'
0.577201,0.025,2,0.125,0.25,0.220863,0.07788,0.003432,'Not Form'
0.193194,0.022727,1,0.071429,0.25,0.120824,0.00565,0.00078,'Not Form'
0.209988,0.004386,1,0.012821,0.333333,0.018594,0.008547,0.005167,'Not Form'
0.19585,0.052632,1,0.052632,1,0.074329,0.006061,0.00203,'Not Form'
0.196084,0.004132,1,0.03125,0.090909,0.057496,0.006098,0.001901,'Not Form'
0.306928,0.066667,1,0.066667,1,0.094072,0.038462,0.022184,'Not Form'
0.678384,0.004498,3,0.061224,0.130435,0.114624,0.039776,0.002517,'Not Form'
0.564165,0.004115,2,0.032787,0.222222,0.051666,0.057899,0.004124,'Not Form'
0.244239,0.026316,1,0.05,0.5,0.074023,0.016667,0.002935,'Not Form'
0.485826,0.005682,2,0.055556,0.125,0.103975,0.035714,0.001828,'Not Form'
0.187017,0.058824,1,0.058824,1,0.083045,0.004762,0.001743,'Not Form'
0.187017,0.006061,1,0.04,0.090909,0.076029,0.004762,0.001777,'Not Form'
0.185718,0.005208,1,0.037037,0.083333,0.070711,0.004587,0.001232,'Not Form'
0.198278,0.009524,1,0.04,0.2,0.065512,0.006452,0.001114,'Not Form'
1.225699,0.003878,6,0.047619,0.461538,0.070883,0.048627,0.004693,'Not Form'
0.221687,0.014706,1,0.05,0.25,0.080978,0.010989,0.002117,'Not Form'
0.2245,0.000904,1,0.01087,0.071429,0.017627,0.011628,0.005439,'Not Form'
0.249543,0.041667,1,0.111111,0.25,0.196116,0.018182,0.00243,'Not Form'
0.196319,0.004167,1,0.032258,0.083333,0.060634,0.006135,0.001477,'Not Form'
0.232338,0.009091,1,0.038462,0.2,0.062684,0.013514,0.002051,'Not Form'
0.198278,0.005952,1,0.022222,0.25,0.03352,0.006452,0.002623,'Not Form'
0.193194,0.019231,1,0.0625,0.25,0.103975,0.00565,0.001954,'Not Form'
0.193194,0.008621,1,0.03125,0.25,0.048309,0.00565,0.002248,'Not Form'
0.193619,0.02,1,0.038462,0.5,0.056388,0.005714,0.002459,'Not Form'
1.861526,0.004444,7,0.078652,0.333333,0.127105,0.192943,0.005607,'Not Form'
0.339623,0.004902,1,0.025641,0.166667,0.040962,0.052632,0.005415,'Not Form'
0.456416,0.00641,2,0.057143,0.153846,0.103626,0.025568,0.001985,'Not Form'
0.196084,0.001582,1,0.011628,0.125,0.01781,0.006098,0.003346,'Not Form'
0.199842,0.002525,1,0.022727,0.083333,0.040275,0.006711,0.002063,'Not Form'
0.807842,0.005495,3,0.068182,0.142857,0.126943,0.073925,0.002449,'Not Form'
0.372735,0.027778,2,0.125,0.333333,0.210819,0.009349,0.000834,'Not Form'
1.177101,0.006803,4,0.088889,0.190476,0.161624,0.159155,0.003426,'Not Form'
0.215762,0.004167,1,0.032258,0.083333,0.060634,0.009709,0.001744,'Not Form'
0.468421,0.010811,2,0.05,0.4,0.075755,0.027973,0.003824,'Not Form'
0.180464,0.020833,1,0.076923,0.166667,0.141421,0.003922,0.000528,'Not Form'
0.424701,0.007326,2,0.0625,0.153846,0.11452,0.018565,0.001858,'Not Form'
0.25973,0.004808,1,0.030303,0.125,0.051988,0.021277,0.002504,'Not Form'
1.64865,0.006486,6,0.107143,0.24,0.190022,0.19441,0.003336,'Not Form'
0.64317,0.05,3,0.230769,0.5,0.363803,0.032964,0.002241,'Not Form'
0.19585,0.001984,1,0.014286,0.125,0.022269,0.006061,0.002989,'Not Form'
0.269283,0.000864,1,0.009901,0.076923,0.015723,0.02439,0.005505,'Not Form'
0.53357,0.013889,2,0.071429,0.333333,0.114332,0.048718,0.002778,'Not Form'
0.752986,0.005435,3,0.054545,0.25,0.089245,0.062102,0.003605,'Not Form'
0.25973,0.018519,1,0.071429,0.166667,0.130744,0.021277,0.001338,'Not Form'
0.197775,0.022222,1,0.076923,0.2,0.137361,0.006369,0.000882,'Not Form'
0.180464,0.004464,1,0.034483,0.071429,0.066519,0.003922,0.001215,'Not Form'
0.773386,0.015873,4,0.121212,0.444444,0.192339,0.023063,0.001583,'Not Form'
0.197775,0.2,1,0.2,1,0.27735,0.006369,0.001296,'Not Form'
0.854351,0.006803,3,0.076923,0.142857,0.142857,0.106188,0.002836,'Not Form'
0.20677,0.002597,1,0.022222,0.090909,0.038547,0.007937,0.003001,'Not Form'
0.431996,0.005848,2,0.032787,0.333333,0.049349,0.020029,0.00356,'Not Form'
0.187017,0.011111,1,0.045455,0.2,0.075701,0.004762,0.00112,'Not Form'
0.920744,0.007042,3,0.040541,0.5,0.059543,0.146635,0.011727,'Not Form'
0.180464,0.008333,1,0.047619,0.1,0.090536,0.003922,0.000958,'Not Form'
0.213158,0.002747,1,0.025641,0.071429,0.047891,0.009174,0.001465,'Not Form'
0.61711,0.003289,3,0.042857,0.1875,0.071663,0.024783,0.002988,'Not Form'
0.196084,0.001316,1,0.011765,0.1,0.018449,0.006098,0.002791,'Not Form'
0.310667,0.011111,1,0.03125,0.333333,0.046907,0.04,0.006424,'Not Form'
0.211533,0.035714,1,0.1,0.25,0.175412,0.00885,0.001443,'Not Form'
1.026563,0.002388,4,0.045455,0.16,0.079103,0.091451,0.003923,'Not Form'
0.199842,0.005882,1,0.038462,0.1,0.071703,0.006711,0.001529,'Not Form'
0.213158,0.004762,1,0.027778,0.142857,0.045907,0.009174,0.002004,'Not Form'
0.211533,0.052632,1,0.052632,1,0.074329,0.00885,0.002174,'Not Form'
0.366183,0.002813,2,0.023256,0.222222,0.035573,0.008509,0.00302,'Not Form'
0.256949,0.007246,1,0.014286,0.5,0.020487,0.020408,0.013937,'Not Form'
0.49838,0.002717,2,0.037736,0.086957,0.071773,0.042166,0.001832,'Not Form'
0.193619,0.004132,1,0.03125,0.090909,0.057496,0.005714,0.001668,'Not Form'
0.490051,0.018182,2,0.105263,0.2,0.190261,0.034397,0.001939,'Not Form'
0.276938,0.000769,1,0.011905,0.05,0.020795,0.027027,0.002883,'Not Form'
0.197775,0.003922,1,0.032258,0.066667,0.062378,0.006369,0.00136,'Not Form'
0.286,0.006579,1,0.038462,0.125,0.068599,0.030303,0.002326,'Not Form'
0.240449,0.015873,1,0.066667,0.142857,0.124035,0.015625,0.001552,'Not Form'
0.196319,0.001976,1,0.017857,0.090909,0.029901,0.006135,0.004217,'Not Form'
0.530462,0.004902,2,0.027778,0.333333,0.041434,0.052328,0.005717,'Not Form'
0.20677,0.028571,1,0.090909,0.2,0.164399,0.007937,0.00107,'Not Form'
0.201783,0.017857,1,0.034483,0.5,0.050379,0.007042,0.003635,'Not Form'
0.471314,0.002717,2,0.033333,0.125,0.058075,0.029271,0.002507,'Not Form'
0.240449,0.029412,1,0.055556,0.5,0.082619,0.015625,0.003348,'Not Form'
1.147472,0.002894,5,0.05814,0.185185,0.101797,0.069846,0.003015,'Not Form'
0.196084,0.003676,1,0.03125,0.0625,0.060578,0.006098,0.001115,'Not Form'
0.193194,0.000756,1,0.013333,0.037037,0.025278,0.00565,0.002534,'Not Form'
0.233827,0.003472,1,0.030303,0.0625,0.058722,0.013889,0.001496,'Not Form'
0.193619,0.012821,1,0.025,0.5,0.036214,0.005714,0.001715,'Not Form'
0.972324,0.002459,3,0.038462,0.15,0.06609,0.146225,0.003837,'Not Form'
0.42153,0.002635,2,0.037037,0.086957,0.070316,0.0177,0.001907,'Not Form'
0.517401,0.005698,2,0.052632,0.153846,0.094386,0.043908,0.002077,'Not Form'
0.404727,0.095238,2,0.25,0.666667,0.371391,0.014499,0.001902,'Not Form'
0.594707,0.008264,3,0.073171,0.272727,0.121967,0.020389,0.001879,'Not Form'
0.369269,0.011364,1,0.022222,0.5,0.032108,0.066667,0.012678,'Not Form'
0.213158,0.002801,1,0.027027,0.058824,0.052342,0.009174,0.001623,'Not Form'
0.242299,0.029412,1,0.055556,0.5,0.082619,0.016129,0.002937,'Not Form'
0.389469,0.002743,2,0.038462,0.074074,0.074074,0.011775,0.001724,'Not Form'
0.256949,0.001399,1,0.014925,0.076923,0.025023,0.020408,0.002949,'Not Form'
0.187017,0.015625,1,0.052632,0.25,0.085749,0.004762,0.001645,'Not Form'
0.193194,0.009524,1,0.027027,0.333333,0.040258,0.00565,0.002069,'Not Form'
0.417032,0.011628,1,0.022727,0.5,0.032853,0.090909,0.017169,'Not Form'
0.383336,0.008264,2,0.064516,0.181818,0.114992,0.010897,0.001092,'Not Form'
0.198278,0.015152,1,0.0625,0.166667,0.112867,0.006452,0.001656,'Not Form'
1.092717,0.00314,4,0.039604,0.285714,0.06144,0.117873,0.003728,'Not Form'
0.318929,0.001443,1,0.018868,0.047619,0.036155,0.043478,0.0022,'Not Form'
0.2245,0.007353,1,0.027027,0.25,0.04131,0.011628,0.006627,'Not Form'
0.207457,0.011364,1,0.04,0.25,0.063246,0.008065,0.001588,'Not Form'
0.470154,0.004975,2,0.028169,0.333333,0.042047,0.030287,0.003571,'Not Form'
0.213158,0.006061,1,0.04,0.090909,0.076029,0.009174,0.001535,'Not Form'
0.465824,0.001984,2,0.02381,0.142857,0.038561,0.030261,0.003375,'Not Form'
0.665202,0.001883,2,0.01105,0.333333,0.015971,0.113158,0.011399,'Not Form'
0.471895,0.003145,2,0.031746,0.166667,0.052049,0.028898,0.006287,'Not Form'
0.198278,0.002315,1,0.017857,0.111111,0.028958,0.006452,0.002197,'Not Form'
0.187017,0.006993,1,0.043478,0.090909,0.083045,0.004762,0.000761,'Not Form'
0.226926,0.000933,1,0.012195,0.0625,0.02053,0.012195,0.003306,'Not Form'
0.193194,0.004444,1,0.030303,0.111111,0.053225,0.00565,0.001124,'Not Form'
0.369269,0.010989,1,0.052632,0.142857,0.095783,0.066667,0.003043,'Not Form'
0.193194,0.010101,1,0.028571,0.333333,0.042679,0.00565,0.001158,'Not Form'
0.180464,0.003623,1,0.013889,0.25,0.020461,0.003922,0.003021,'Not Form'
0.232338,0.045455,1,0.045455,1,0.064216,0.013514,0.00581,'Not Form'
0.196319,0.05,1,0.05,1,0.070622,0.006135,0.002203,'Not Form'
0.582234,0.004464,2,0.047619,0.125,0.087706,0.067857,0.002101,'Not Form'
0.422154,0.02,2,0.086957,0.4,0.137199,0.018109,0.001422,'Not Form'
0.185718,0.5,1,0.5,1,0.632456,0.004587,0.0025,'Not Form'
0.185718,0.166667,1,0.166667,1,0.232495,0.004587,0.001449,'Not Form'
0.198278,0.000801,1,0.014286,0.03125,0.028033,0.006452,0.002125,'Not Form'
0.187017,0.008475,1,0.016667,0.5,0.023956,0.004762,0.006281,'Not Form'
0.196084,0.006579,1,0.02439,0.25,0.037012,0.006098,0.002669,'Not Form'
0.20677,0.012987,1,0.058824,0.142857,0.108465,0.007937,0.0029,'Not Form'
0.465039,0.020833,2,0.060606,0.666667,0.088002,0.027151,0.002885,'Not Form'
0.226304,0.005618,1,0.011111,0.5,0.015886,0.012048,0.011965,'Not Form'
0.737936,0.004762,3,0.023438,0.6,0.033645,0.057551,0.007875,'Not Form'
0.207457,0.125,1,0.2,0.5,0.316228,0.008065,0.001397,'Not Form'
0.193619,0.004082,1,0.02439,0.142857,0.039621,0.005714,0.00151,'Not Form'
0.306928,0.058824,1,0.058824,1,0.083045,0.038462,0.010167,'Not Form'
0.635635,0.002747,3,0.046875,0.107143,0.088369,0.027657,0.002718,'Not Form'
0.185718,0.009804,1,0.027778,0.333333,0.041434,0.004587,0.002052,'Not Form'
4.577671,0.005671,18,0.185567,0.391304,0.306964,0.411402,0.004693,'Not Form'
0.187017,0.019608,1,0.052632,0.333333,0.081923,0.004762,0.004379,'Not Form'
0.199842,0.001563,1,0.013699,0.1,0.021832,0.006711,0.003953,'Not Form'
0.245246,0.003922,1,0.018182,0.2,0.027597,0.016949,0.003923,'Not Form'
0.240449,0.004274,1,0.029412,0.111111,0.0514,0.015625,0.001372,'Not Form'
0.559376,0.035714,3,0.136364,0.75,0.198462,0.014158,0.001645,'Not Form'
0.206433,0.022727,1,0.071429,0.25,0.120824,0.007874,0.000777,'Not Form'
0.196319,0.015152,1,0.0625,0.166667,0.112867,0.006135,0.001418,'Not Form'
0.261189,0.011111,1,0.045455,0.2,0.075701,0.021739,0.002625,'Not Form'
0.180464,0.010417,1,0.047619,0.166667,0.082761,0.003922,0.000643,'Not Form'
1.766761,0.003663,4,0.0625,0.153846,0.11452,0.468418,0.006212,'Not Form'
0.220624,0.000337,1,0.007813,0.033333,0.013671,0.010753,0.004679,'Not Form'
0.394362,0.00189,2,0.029851,0.086957,0.054996,0.012549,0.002423,'Not Form'
0.206433,0.018519,1,0.05,0.333333,0.077498,0.007874,0.001242,'Not Form'
0.247338,0.005682,1,0.038462,0.090909,0.072836,0.017544,0.001913,'Not Form'
0.497487,0.004167,2,0.047619,0.1,0.090536,0.03689,0.00256,'Not Form'
0.185718,0.066667,1,0.142857,0.333333,0.242536,0.004587,0.000782,'Not Form'
0.185718,0.058824,1,0.058824,1,0.083045,0.004587,0.00194,'Not Form'
0.185718,0.001096,1,0.011494,0.083333,0.01838,0.004587,0.002183,'Not Form'
0.187017,0.010989,1,0.052632,0.142857,0.095783,0.004762,0.000473,'Not Form'
0.276938,0.011628,1,0.011628,1,0.016443,0.027027,0.02168,'Not Form'
1.569177,0.002701,7,0.073684,0.145833,0.137018,0.086904,0.003279,'Not Form'
0.286,0.005051,1,0.01,0.5,0.014282,0.030303,0.009597,'Not Form'
0.193619,0.033333,1,0.033333,1,0.047114,0.005714,0.004089,'Not Form'
0.217622,0.010526,1,0.043478,0.2,0.071982,0.010101,0.001784,'Not Form'
0.360674,0.002331,1,0.020408,0.090909,0.0349,0.0625,0.00301,'Not Form'
0.386897,0.003101,2,0.035714,0.133333,0.062107,0.011796,0.00206,'Not Form'
0.528809,0.002805,2,0.038462,0.086957,0.073274,0.045895,0.002216,'Not Form'
0.226926,0.005128,1,0.037037,0.076923,0.071247,0.012195,0.001832,'Not Form'
0.196319,0.018182,1,0.018182,1,0.025709,0.006135,0.008525,'Not Form'
0.239556,0.004831,1,0.014085,0.333333,0.020477,0.015385,0.00706,'Not Form'
0.232338,0.001563,1,0.018182,0.0625,0.032827,0.013514,0.002072,'Not Form'
0.196319,0.066667,1,0.142857,0.333333,0.242536,0.006135,0.001316,'Not Form'
0.417032,0.005556,1,0.035714,0.111111,0.064483,0.090909,0.003775,'Not Form'
0.226926,0.007813,1,0.043478,0.125,0.079057,0.012195,0.001925,'Not Form'
0.196084,0.005682,1,0.034483,0.125,0.060412,0.006098,0.00174,'Not Form'
0.651489,0.009259,3,0.083333,0.25,0.143592,0.030606,0.002105,'Not Form'
0.185718,0.01,1,0.035714,0.25,0.055858,0.004587,0.000852,'Not Form'
0.19585,0.001282,1,0.017241,0.05,0.032266,0.006061,0.001871,'Not Form'
0.863707,0.001947,4,0.039604,0.153846,0.068017,0.042137,0.00304,'Not Form'
0.211533,0.03125,1,0.090909,0.25,0.158114,0.00885,0.001468,'Not Form'
0.427227,0.002286,2,0.011236,0.4,0.016156,0.019293,0.007753,'Not Form'
0.400651,0.004301,2,0.012821,0.666667,0.018244,0.013714,0.006755,'Not Form'
0.501201,0.005063,2,0.02439,0.4,0.035731,0.039513,0.005351,'Not Form'
0.193194,0.016667,1,0.0625,0.2,0.108786,0.00565,0.001204,'Not Form'
0.240449,0.000826,1,0.013158,0.045455,0.023874,0.015625,0.002608,'Not Form'
0.581115,0.01875,3,0.12,0.375,0.19696,0.017636,0.001589,'Not Form'
0.217622,0.01,1,0.041667,0.2,0.068599,0.010101,0.00129,'Not Form'
1.879033,0.005614,8,0.108108,0.32,0.181771,0.125451,0.00331,'Not Form'
0.551157,0.001645,2,0.024691,0.105263,0.042367,0.061481,0.002624,'Not Form'
0.456803,0.007813,2,0.030303,0.5,0.044108,0.029587,0.003746,'Not Form'
0.196319,0.006494,1,0.035714,0.142857,0.061256,0.006135,0.00147,'Not Form'
0.444309,0.002058,2,0.028571,0.111111,0.04969,0.024233,0.002702,'Not Form'
0.233827,0.008264,1,0.047619,0.090909,0.090909,0.013889,0.001254,'Not Form'
0.180464,0.004902,1,0.025641,0.166667,0.040962,0.003922,0.001501,'Not Form'
0.211533,0.002604,1,0.014493,0.166667,0.022001,0.00885,0.002021,'Not Form'
0.265873,0.011905,1,0.033333,0.333333,0.05022,0.023256,0.002852,'Not Form'
0.468101,0.021739,2,0.043478,1,0.06143,0.031966,0.006315,'Not Form'
0.715681,0.005051,2,0.046512,0.166667,0.08055,0.149899,0.003723,'Not Form'
0.198278,0.00641,1,0.02381,0.25,0.036073,0.006452,0.002955,'Not Form'
0.85191,0.003432,3,0.048387,0.157895,0.085246,0.091962,0.002704,'Not Form'
0.193619,0.055556,1,0.1,0.5,0.153393,0.005714,0.001177,'Not Form'
0.247338,0.008621,1,0.016949,0.5,0.024369,0.017544,0.013201,'Not Form'
0.258318,0.001082,1,0.016667,0.035714,0.032677,0.020833,0.002628,'Not Form'
0.743433,0.003871,3,0.056604,0.12,0.106533,0.058999,0.002471,'Not Form'
0.193194,0.000656,1,0.011765,0.04,0.021452,0.00565,0.003527,'Not Form'
0.469025,0.005556,2,0.055556,0.111111,0.105118,0.028533,0.001717,'Not Form'
0.818699,0.002712,3,0.033333,0.214286,0.05288,0.086144,0.004677,'Not Form'
0.504996,0.037037,2,0.153846,0.333333,0.261488,0.038351,0.005215,'Not Form'
0.193194,0.030303,1,0.076923,0.333333,0.124035,0.00565,0.001114,'Not Form'
0.485842,0.003509,2,0.039216,0.133333,0.069234,0.037014,0.002546,'Not Form'
0.180464,0.012346,1,0.034483,0.333333,0.052058,0.003922,0.000937,'Not Form'
0.226304,0.004464,1,0.034483,0.071429,0.066519,0.012048,0.001279,'Not Form'
0.20677,0.037037,1,0.090909,0.333333,0.149071,0.007937,0.001797,'Not Form'
0.456803,0.003226,2,0.012739,0.5,0.018242,0.029587,0.004513,'Not Form'
0.197775,0.006494,1,0.035714,0.142857,0.061256,0.006369,0.001424,'Not Form'
0.185718,0.066667,1,0.142857,0.333333,0.242536,0.004587,0.000555,'Not Form'
1.174003,0.00217,5,0.050505,0.15625,0.089745,0.079361,0.004733,'Not Form'
0.215762,0.004808,1,0.035714,0.076923,0.068599,0.009709,0.001112,'Not Form'
0.433056,0.006494,2,0.054054,0.181818,0.09402,0.022131,0.002015,'Not Form'
0.339623,0.5,1,0.5,1,0.632456,0.052632,0.026032,'Not Form'
0.196319,0.001462,1,0.018182,0.055556,0.033634,0.006135,0.001984,'Not Form'
0.19585,0.001075,1,0.009804,0.1,0.015119,0.006061,0.003332,'Not Form'
0.236177,0.029412,1,0.055556,0.5,0.082619,0.014493,0.005197,'Not Form'
0.2245,0.004902,1,0.018519,0.25,0.027645,0.011628,0.007606,'Not Form'
0.369269,0.00625,1,0.027778,0.2,0.043664,0.066667,0.00496,'Not Form'
0.366183,0.055556,2,0.2,0.333333,0.333333,0.008509,0.000825,'Not Form'
0.193194,0.00161,1,0.012987,0.111111,0.020324,0.00565,0.003602,'Not Form'
0.42714,0.007843,2,0.066667,0.133333,0.124757,0.01911,0.001575,'Not Form'
0.455788,0.004598,2,0.047619,0.133333,0.08663,0.024853,0.001737,'Not Form'
0.665953,0.005882,3,0.051724,0.3,0.081635,0.039573,0.003121,'Not Form'
0.485695,0.001729,2,0.02,0.153846,0.031446,0.032574,0.005072,'Not Form'
0.223347,0.003663,1,0.030303,0.076923,0.05726,0.011364,0.001843,'Not Form'
0.187017,0.0125,1,0.043478,0.25,0.069338,0.004762,0.001494,'Not Form'
0.251871,0.001754,1,0.015152,0.1,0.024438,0.018868,0.002352,'Not Form'
0.193619,0.05,1,0.125,0.25,0.220863,0.005714,0.001168,'Not Form'
0.193619,0.05,1,0.05,1,0.070622,0.005714,0.003862,'Not Form'
0.476627,0.00321,2,0.021277,0.285714,0.031682,0.030118,0.006055,'Not Form'
1.74948,0.003841,6,0.040816,0.545455,0.059577,0.206357,0.009224,'Not Form'
0.247338,0.003937,1,0.007813,0.5,0.011134,0.017544,0.004264,'Not Form'
0.245246,0.025,1,0.083333,0.2,0.149906,0.016949,0.002139,'Not Form'
0.209988,0.005952,1,0.04,0.083333,0.076696,0.008547,0.001488,'Not Form'
0.264257,0.00641,1,0.02381,0.25,0.036073,0.022727,0.002767,'Not Form'
0.650248,0.005769,3,0.06,0.230769,0.100872,0.03193,0.002827,'Not Form'
0.291207,0.000595,1,0.011494,0.035714,0.021359,0.032258,0.004076,'Not Form'
0.226304,0.013889,1,0.058824,0.166667,0.105409,0.012048,0.001748,'Not Form'
0.199842,0.003676,1,0.03125,0.0625,0.060578,0.006711,0.001535,'Not Form'
0.185718,0.015625,1,0.052632,0.25,0.085749,0.004587,0.000857,'Not Form'
0.261189,0.001709,1,0.013699,0.111111,0.021552,0.021739,0.00384,'Not Form'
0.369269,0.003922,1,0.032258,0.066667,0.062378,0.066667,0.002426,'Not Form'
0.223347,0.002959,1,0.026316,0.076923,0.04865,0.011364,0.002064,'Not Form'
0.387921,0.004255,2,0.036364,0.2,0.058862,0.011986,0.002206,'Not Form'
0.220624,0.003846,1,0.03125,0.076923,0.059287,0.010753,0.00101,'Not Form'
0.318929,0.003289,1,0.029412,0.0625,0.056934,0.043478,0.001529,'Not Form'
0.201783,0.003226,1,0.00641,0.5,0.009123,0.007042,0.008338,'Not Form'
0.796351,0.01,3,0.088235,0.25,0.152994,0.087127,0.003396,'Not Form'
0.180464,0.007937,1,0.045455,0.111111,0.084972,0.003922,0.001578,'Not Form'
0.527384,0.001942,2,0.018018,0.2,0.027332,0.046751,0.00377,'Not Form'
0.196084,0.025,1,0.076923,0.25,0.131306,0.006098,0.001605,'Not Form'
0.53342,0.004651,2,0.039216,0.2,0.064068,0.062745,0.002527,'Not Form'
2.175383,0.001712,8,0.061069,0.140351,0.11329,0.231747,0.00449,'Not Form'
0.196319,0.029412,1,0.055556,0.5,0.082619,0.006135,0.003514,'Not Form'
0.19585,0.166667,1,0.25,0.5,0.392232,0.006061,0.001079,'Not Form'
0.256949,0.083333,1,0.166667,0.333333,0.282843,0.020408,0.002954,'Not Form'
0.45558,0.013793,2,0.0625,0.4,0.096114,0.027337,0.003064,'Not Form'
0.199842,0.002584,1,0.019608,0.111111,0.032191,0.006711,0.0028,'Not Form'
0.328459,0.001074,1,0.014925,0.052632,0.026909,0.047619,0.002939,'Not Form'
0.533152,0.001538,2,0.024096,0.1,0.04159,0.048976,0.003408,'Not Form'
0.413472,0.001684,2,0.018349,0.166667,0.028362,0.016162,0.004104,'Not Form'
0.603881,0.00202,2,0.018692,0.2,0.028425,0.075359,0.006184,'Not Form'
0.193194,0.006579,1,0.012987,0.5,0.018602,0.00565,0.004785,'Not Form'
0.236994,0.008772,1,0.041667,0.166667,0.070977,0.014706,0.002386,'Not Form'
0.64044,0.003571,3,0.053571,0.125,0.099972,0.034324,0.001693,'Not Form'
1.615392,0.005208,6,0.073171,0.375,0.115045,0.178934,0.005065,'Not Form'
0.988174,0.031746,4,0.210526,0.444444,0.339887,0.081587,0.002529,'Not Form'
